"url","created_at","full_text","favorite_count","retweet_count"
"https://twitter.com/pokesle7/status/1811597584164696160","Fri Jul 12 03:04:56 +0000 2024","【ポケスリ×ジェラピケのコラボ】第2弾が決定！！！

📅7月26日(金)正午発売予定
✅次はヤドン・メタモン・イーブイが追加
Amazonストア：https://t.co/6XkNVfGg5P
また予約が開始次第、お知らせします

#ad  #ポケモンスリープ #ジェラートピケ https://t.co/SfNWvE0ymS","17180","3993"
"https://twitter.com/AmazonMGMStudio/status/1811445387795767609","Thu Jul 11 17:00:10 +0000 2024","Historic chemistry. #MyLadyJane https://t.co/JbqcAJl2OX","1232","163"
"https://twitter.com/Adit99648675/status/1811143506213367968","Wed Jul 10 21:00:35 +0000 2024","Amazonプライムセール。実はもう始まってる（先行セール）半額で狙える商品達⤵︎
※保存必須 https://t.co/JVVlT3TOPL","22671","1663"
"https://twitter.com/MindOfBron/status/1811404767161200993","Thu Jul 11 14:18:45 +0000 2024","You’re gonna need to have YouTube TV, Amazon, Netflix, Peacock, and ESPN+ to watch the NFL next year. The total will be 600$”

Me knowing Streameast got my back: https://t.co/ymSsFRLbj0","19004","2166"
"https://twitter.com/TakarajimaMook/status/1811601089923547217","Fri Jul 12 03:18:52 +0000 2024","＼🐥予約受付開始🐥／

ほんものみたい❣️ふわふわかわいい🐥
『ぴよりんFANBOOK』

新名古屋名物「#ぴよりん」がビッグなぬいぐるみに❣️
おうちで一緒に過ごしたり、一緒にお出かけしたり…🐥🎶

ご予約はこちら🔽
【Amazon】
https://t.co/cCCBabrW0F

【楽天】
https://t.co/oeROrITji9 https://t.co/CgkbitkIlV","425","229"
